,name,postcode,property_type,bedrooms,bathrooms,parking,schools,cost_text,train_station(m),CBD(m),population2022,population2023,population2024,population2025,income2022,income2023,income2024,income2025,price_label
3331,45 Oberon Drive Carrum Downs VIC 3201,3201,House,3,2,2,0.4,480.0,12062.7,47643.9,22347.0,22275.0,22202.0,22130.0,62887,65603,68436,71391,0
4764,F20/8 Pearl River Road Docklands VIC 3008,3008,Apartment / Unit / Flat,1,1,0,2.6,480.0,1697.9,2894.2,13913.0,13061.0,12261.0,11510.0,47373,46618,45875,45144,0
3299,120 Elder Street South Clarinda VIC 3169,3169,House,3,1,2,1.3,480.0,3695.7,24798.5,24851.0,23979.0,23137.0,22325.0,111106,115474,120014,124733,0
4102,2/70 Turner Road Highett VIC 3190,3190,Townhouse,2,1,1,1.1,480.0,2257.5,23311.5,12487.0,12441.0,12394.0,12348.0,78303,82506,86935,91602,0
5508,1811/8 Marmion Pl Docklands VIC 3008,3008,Apartment / Unit / Flat,1,1,1,2.2,480.0,1485.1,2681.4,13913.0,13061.0,12261.0,11510.0,47373,46618,45875,45144,0
3371,55 Creekside Drive Curlewis VIC 3222,3222,House,3,2,2,0.6,480.0,19659.0,97549.1,25574.0,26561.0,27588.0,28655.0,188413,200009,212419,225704,0
4756,1200/8 Waterview Walk Docklands VIC 3008,3008,Apartment / Unit / Flat,1,1,0,2.6,480.0,499.4,2295.8,13913.0,13061.0,12261.0,11510.0,47373,46618,45875,45144,0
4118,G01/182 Barkly Street St Kilda VIC 3182,3182,Apartment / Unit / Flat,2,1,1,0.6,480.0,1338.6,7111.6,27813.0,26448.0,25151.0,23917.0,61492,63821,66238,68747,0
1758,20 Heany Street Mount Waverley VIC 3149,3149,House,3,1,4,0.5,480.0,2117.0,19190.0,38987.0,37846.0,36738.0,35664.0,112421,115126,117898,120739,0
41,161 Albion Street Brunswick West VIC 3055,3055,House,2,1,0,0.7,480.0,558.8,6815.2,26235.0,25552.0,24889.0,24246.0,141250,149574,158392,167734,0
2036,11 Carramar Street Chadstone VIC 3148,3148,House,4,1,2,1.5,480.0,1468.2,17937.6,37903.0,37069.0,36254.0,35458.0,168631,171095,173600,176148,0
49, 2/5 Murrumbeena Road Murrumbeena VIC 3163,3163,Apartment / Unit / Flat,2,1,1,0.3,480.0,988.5,14959.9,47117.0,45748.0,44424.0,43142.0,251303,258748,266444,274401,0
2046,20 Chesterton Avenue Tarneit VIC 3029,3029,House,4,3,2,1.2,480.0,4744.4,32421.8,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457,0
4151,4/7 Ellesmere Parade Rosanna VIC 3084,3084,House,2,2,1,0.8,480.0,226.8,16536.2,28735.0,28149.0,27576.0,27017.0,224487,235267,246622,258586,0
104,13/33-35 Fisher Parade Ascot Vale VIC 3032,3032,Apartment / Unit / Flat,2,1,2,0.9,480.0,281.5,7933.8,35686.0,34957.0,34252.0,33571.0,199379,207294,215524,224082,0
2167,7 Fleece Road Aintree VIC 3336,3336,House,4,2,2,5.9,480.0,2132.6,36649.6,4415.0,5931.0,7968.0,10704.0,72222,77809,83828,90313,0
5179,3904/1 Balston Street Southbank VIC 3006,3006,Apartment / Unit / Flat,1,1,0,0.8,480.0,1598.4,2302.2,28091.0,27075.0,26096.0,25153.0,126739,130222,133801,137480,0
1573,34 Abinger Street Richmond VIC 3121,3121,House,2,1,0,0.3,480.0,1054.9,4343.4,33700.0,32500.0,31343.0,30227.0,82185,86074,90147,94413,0
2304,12 Union Street Williamstown VIC 3016,3016,House,4,1,0,0.4,480.0,1390.5,11712.3,16752.0,16444.0,16143.0,15846.0,72991,75151,77375,79665,0
3885,209/2 Morton Avenue Carnegie VIC 3163,3163,Apartment / Unit / Flat,2,2,1,0.6,480.0,487.9,14475.6,47117.0,45748.0,44424.0,43142.0,251303,258748,266444,274401,0
2357,123 Newbury Boulevard Craigieburn VIC 3064,3064,House,4,2,2,0.7,480.0,5900.2,39302.1,66517.0,73155.0,81774.0,92894.0,218787,223961,229267,234708,0
2356,114 Roxburgh Park Drive Roxburgh Park VIC 3064,3064,House,4,2,2,0.3,480.0,2141.0,22361.8,66517.0,73155.0,81774.0,92894.0,218787,223961,229267,234708,0
2236,3 Iris Court Cannons Creek VIC 3977,3977,House,4,2,2,5.7,480.0,14592.7,68352.5,151306.0,158304.0,165983.0,174412.0,430078,446475,463552,481340,0
1225,478 Wellington Street Clifton Hill VIC 3068,3068,House,2,1,0,0.2,480.0,860.6,4547.3,23072.0,22374.0,21701.0,21052.0,161653,170026,178844,188130,0
409,54 Closette Circuit Tarneit VIC 3029,3029,House,4,2,2,2.2,480.0,6054.3,31820.9,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457,0
283,3 Cudgerie close Craigieburn VIC 3064,3064,House,4,2,2,1.4,480.0,7602.3,40653.1,66517.0,73155.0,81774.0,92894.0,218787,223961,229267,234708,0
406,44 Alvarado Avenue Thomastown VIC 3074,3074,House,3,2,7,0.7,480.0,2642.1,17652.3,3952.0,3807.0,3667.0,3532.0,51381,53067,54808,56606,0
2918,14 Amity Way Cranbourne West VIC 3977,3977,House,4,2,2,0.8,480.0,2108.6,49734.1,151306.0,158304.0,165983.0,174412.0,430078,446475,463552,481340,0
4945,508/393 Spencer Street West Melbourne VIC 3003,3003,Apartment / Unit / Flat,1,1,1,1.4,480.0,890.0,1663.4,3.0,3.0,3.0,3.0,70,17,4,1,0
3875,2/3 Marshall Avenue Clayton VIC 3168,3168,Apartment / Unit / Flat,2,1,1,0.7,480.0,2464.9,21539.2,23358.0,21169.0,19186.0,17389.0,29868,29462,29062,28667,0
2279,114 Roxburgh Park Drive Roxburgh Park VIC 3064,3064,House,4,2,1,0.3,480.0,2141.0,22361.8,66517.0,73155.0,81774.0,92894.0,218787,223961,229267,234708,0
2283,45 Kirkstone Road Point Cook VIC 3030,3030,House,4,2,2,0.6,480.0,3388.2,26208.2,83884.0,84882.0,85970.0,87152.0,250099,257670,265481,273539,0
1245,3/56 Smith Street South Melbourne VIC 3205,3205,Apartment / Unit / Flat,2,1,1,0.5,480.0,3161.6,4164.4,3182.0,3085.0,2990.0,2899.0,70585,72357,74173,76035,0
2659,5 Socorro Way Truganina VIC 3029,3029,House,4,2,2,2.4,480.0,5185.8,34951.8,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457,0
2905,22 Falcon Street Armstrong Creek VIC 3217,3217,House,4,2,2,1.5,480.0,6758.9,94236.1,75097.0,78164.0,81416.0,84863.0,292870,307583,323184,339736,0
3485,1/15 Cromwell Street Glenroy VIC 3046,3046,Townhouse,3,2,2,0.4,480.0,1256.1,14299.4,46849.0,45831.0,44838.0,43867.0,188361,195851,203646,211758,0
1263,41 BALGOWLAH Avenue Keysborough VIC 3173,3173,House,4,1,5,0.8,480.0,3234.7,36688.2,4822.0,4839.0,4855.0,4872.0,54886,56216,57578,58973,0
303,1602 6 Joseph Road Footscray VIC 3011,3011,House,2,2,1,1.1,480.0,775.6,6473.9,25749.0,25312.0,24882.0,24461.0,135845,141657,147725,154059,0
2368,18 Maidenhair Drive Point Cook VIC 3030,3030,House,4,2,2,0.7,480.0,4978.8,28364.5,83884.0,84882.0,85970.0,87152.0,250099,257670,265481,273539,0
3029,21 Breadalbane Ave Mernda VIC 3754,3754,House,3,2,2,0.4,480.0,2209.4,29946.1,30585.0,31049.0,31523.0,32009.0,129749,136345,143291,150606,0
4773,1005/803 Dandenong Malvern East VIC 3145,3145,Apartment / Unit / Flat,1,1,1,0.3,480.0,587.1,12351.6,43092.0,41863.0,40672.0,39516.0,185083,189702,194442,199307,0
2377,84 Albany Drive Mulgrave VIC 3170,3170,House,4,1,2,0.1,480.0,3930.4,30191.4,20229.0,19770.0,19321.0,18882.0,56956,58003,59069,60155,0
1479,20A Park Street Pascoe Vale VIC 3044,3044,House,3,1,2,1.0,480.0,478.5,10825.9,20221.0,19813.0,19414.0,19024.0,145602,152717,160181,168011,0
2195,50 Delta Drive Craigieburn VIC 3064,3064,House,4,2,2,1.3,480.0,5698.0,37250.5,66517.0,73155.0,81774.0,92894.0,218787,223961,229267,234708,0
2206,8 Frawley Court Tarneit VIC 3029,3029,House,4,2,2,0.9,480.0,4490.8,32168.2,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457,0
4651,10 Station Street Brunswick East VIC 3057,3057,House,2,1,1,0.4,480.0,1607.5,4724.0,14522.0,14550.0,14578.0,14607.0,73120,77122,81343,85795,0
3888,1403/8 Dorcas Street South Melbourne VIC 3205,3205,Apartment / Unit / Flat,2,2,1,1.4,485.0,1393.6,2587.8,3182.0,3085.0,2990.0,2899.0,70585,72357,74173,76035,0
4213,133/120 Sturt Street Southbank VIC 3006,3006,Apartment / Unit / Flat,2,1,1,1.2,485.0,1130.4,2324.5,28091.0,27075.0,26096.0,25153.0,126739,130222,133801,137480,0
309,12/1083 Glen Huntly Road Glen Huntly VIC 3163,3163,Apartment / Unit / Flat,2,2,2,0.4,485.0,329.8,13848.6,47117.0,45748.0,44424.0,43142.0,251303,258748,266444,274401,0
5411,406/36 La Trobe St Melbourne VIC 3000,3000,Apartment / Unit / Flat,1,1,0,0.7,485.0,836.4,1211.4,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077,0
3083,9 Tidal Street Leopold VIC 3224,3224,House,3,2,2,1.7,485.0,12220.2,91126.9,18701.0,18681.0,18661.0,18642.0,115095,119913,124947,130207,0
1568,1205/8 Joseph Road Footscray VIC 3011,3011,Apartment / Unit / Flat,2,2,1,1.2,485.0,784.1,6482.4,25749.0,25312.0,24882.0,24461.0,135845,141657,147725,154059,0
3665,8 Third Avenue Altona North VIC 3025,3025,House,3,1,2,0.6,485.0,3696.2,14286.3,15221.0,15041.0,14864.0,14688.0,71023,74651,78464,82472,0
568,6 Hope Court Noble Park North VIC 3174,3174,House,3,1,1,0.3,485.0,3854.2,29602.6,31243.0,30047.0,28899.0,27798.0,96270,98881,101565,104325,0
1404,121/5 Beavers Road Northcote VIC 3070,3070,Apartment / Unit / Flat,2,1,1,0.6,485.0,435.9,7190.3,26596.0,25814.0,25056.0,24319.0,75006,78464,82081,85865,0
3895,3/2 Theodore Court Toorak VIC 3142,3142,Apartment / Unit / Flat,2,1,1,1.5,485.0,108.7,7689.1,19980.0,19356.0,18754.0,18172.0,145927,152076,158484,165162,0
4180,1/182 Bastings Street Northcote VIC 3070,3070,Apartment / Unit / Flat,2,1,1,0.7,485.0,886.1,8543.3,26596.0,25814.0,25056.0,24319.0,75006,78464,82081,85865,0
2994,71B Drysdale Avenue Hamlyn Heights VIC 3215,3215,Townhouse,3,2,1,0.8,485.0,4965.2,74739.3,24555.0,24460.0,24367.0,24276.0,131652,138947,146646,154772,0
5304,613/33 MacKenzie Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,1,1,0,0.7,490.0,921.8,1078.4,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077,0
757,53 Streamside Drive Craigieburn VIC 3064,3064,House,4,2,2,1.1,490.0,5161.8,36714.3,66517.0,73155.0,81774.0,92894.0,218787,223961,229267,234708,0
1846,39 Westonbury Drive Truganina VIC 3029,3029,House,5,2,2,0.7,490.0,3990.6,24170.7,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457,0
4009,5/240 Wattletree Road Malvern VIC 3144,3144,Apartment / Unit / Flat,2,1,1,0.8,490.0,968.5,11650.8,6080.0,5849.0,5627.0,5413.0,69198,71082,73017,75005,0
1926,63 Australis Drive Williams Landing VIC 3027,3027,House,5,2,2,1.7,490.0,1480.8,24458.2,21998.0,22437.0,22889.0,23352.0,113450,115295,117172,119081,0
5507,111/378-390 Saint Georges Road Fitzroy North VIC 3068,3068,Apartment / Unit / Flat,1,1,1,0.2,490.0,635.7,5171.7,23072.0,22374.0,21701.0,21052.0,161653,170026,178844,188130,0
2366,33 Roberts Street Keilor East VIC 3033,3033,House,4,2,4,0.8,490.0,8578.2,12879.4,3393.0,3353.0,3313.0,3274.0,66656,69759,73006,76404,0
4055,11 Reeves Street Watsonia VIC 3087,3087,Townhouse,2,2,1,0.2,490.0,1504.2,19194.9,9542.0,9449.0,9357.0,9265.0,70173,73226,76412,79737,0
2379,41 Clovelly Circuit Truganina VIC 3029,3029,House,4,3,2,0.6,490.0,3614.8,24031.1,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457,0
2479,4 Narrandera Circuit Armstrong Creek VIC 3217,3217,House,4,2,2,1.2,490.0,4206.2,90451.7,75097.0,78164.0,81416.0,84863.0,292870,307583,323184,339736,0
3861,10 Gardenia Close Craigieburn VIC 3064,3064,House,3,2,2,0.6,490.0,2646.3,33395.7,66517.0,73155.0,81774.0,92894.0,218787,223961,229267,234708,0
4423,1520/555 Swanston Street Carlton VIC 3053,3053,Apartment / Unit / Flat,2,1,0,0.7,490.0,1056.5,1350.0,20750.0,18664.0,16787.0,15099.0,35718,36817,37950,39118,0
1498,6/25 Dickens Street Elwood VIC 3184,3184,Apartment / Unit / Flat,2,1,0,0.4,490.0,1415.4,7803.9,15328.0,14698.0,14093.0,13513.0,71039,72528,74048,75600,0
4438,6/3 Wando Grove St Kilda East VIC 3183,3183,Apartment / Unit / Flat,2,1,0,1.2,490.0,1901.2,8888.9,11828.0,11318.0,10830.0,10363.0,69684,73159,76807,80637,0
1588,10/949 High Street Reservoir VIC 3073,3073,Townhouse,2,2,1,0.2,490.0,1171.9,13268.0,44917.0,43681.0,42480.0,41315.0,110619,115138,119847,124755,0
2219,38 Vaughan Drive Armstrong Creek VIC 3217,3217,House,4,2,2,0.4,490.0,5409.0,92401.9,75097.0,78164.0,81416.0,84863.0,292870,307583,323184,339736,0
1094,3/46 Foam Street Elwood VIC 3184,3184,Apartment / Unit / Flat,2,1,1,0.7,490.0,1620.3,9965.8,15328.0,14698.0,14093.0,13513.0,71039,72528,74048,75600,0
2455,3 Heatherbell Avenue Point Cook VIC 3030,3030,House,4,2,2,0.5,490.0,5477.1,27828.9,83884.0,84882.0,85970.0,87152.0,250099,257670,265481,273539,0
2102,21 Cloverfield Crescent Wollert VIC 3750,3750,House,4,2,2,1.0,490.0,5266.0,24196.2,26849.0,31638.0,37282.0,43932.0,60072,61642,63253,64906,0
2230,12 Bollinger Street Waurn Ponds VIC 3216,3216,House,4,2,1,1.9,490.0,220.7,85880.8,59229.0,60753.0,62377.0,64109.0,184195,192855,201927,211432,0
1727,89 Marshall Street Ivanhoe VIC 3079,3079,House,2,1,2,0.5,490.0,464.6,14112.0,16364.0,16050.0,15742.0,15441.0,144358,149592,155016,160637,0
3706,4/8 Gregory Street Oak Park VIC 3046,3046,Apartment / Unit / Flat,3,2,1,0.6,490.0,1227.6,12162.4,46849.0,45831.0,44838.0,43867.0,188361,195851,203646,211758,0
4155,401/881 Dandenong Road Malvern East VIC 3145,3145,Apartment / Unit / Flat,2,1,1,0.5,490.0,1132.3,12896.8,43092.0,41863.0,40672.0,39516.0,185083,189702,194442,199307,0
2066,77 Mulloway Drive Point Cook VIC 3030,3030,House,4,2,2,0.2,490.0,6806.5,30192.1,83884.0,84882.0,85970.0,87152.0,250099,257670,265481,273539,0
5484,3206/36 La Trobe Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,1,1,0,0.7,490.0,836.4,1211.4,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077,0
3698,62 Gardiner Street Berwick VIC 3806,3806,House,3,2,2,1.8,490.0,2254.8,46488.1,31707.0,31327.0,30953.0,30585.0,119038,123105,127312,131664,0
1115,Unit 101m/201 Powlett Street East Melbourne VIC 3002,3002,Apartment / Unit / Flat,2,1,1,0.9,490.0,892.9,2377.0,5563.0,5334.0,5113.0,4902.0,76940,79784,82733,85791,0
897,318/77 Hobsons Road Kensington VIC 3031,3031,Apartment / Unit / Flat,2,1,1,1.0,490.0,884.0,5622.1,16185.0,15584.0,15009.0,14459.0,139670,144829,150178,155724,0
2238,12 Sandhill Street Armstrong Creek VIC 3217,3217,House,4,2,2,1.3,490.0,6698.7,94175.8,75097.0,78164.0,81416.0,84863.0,292870,307583,323184,339736,0
4492,304/2-6 Duckett Street Brunswick VIC 3056,3056,Apartment / Unit / Flat,2,1,1,1.0,490.0,331.8,5858.3,17310.0,16654.0,16022.0,15415.0,68842,72533,76422,80520,0
2041,58 Francesca Drive Mernda VIC 3754,3754,House,4,2,2,0.7,490.0,2066.0,29916.6,30585.0,31049.0,31523.0,32009.0,129749,136345,143291,150606,0
2088,68 Fongeo Drive Point Cook VIC 3030,3030,House,4,2,0,0.3,490.0,6384.0,28673.8,83884.0,84882.0,85970.0,87152.0,250099,257670,265481,273539,0
2060,16 Booker Place Armstrong Creek VIC 3217,3217,House,4,2,2,1.3,490.0,7471.4,96959.8,75097.0,78164.0,81416.0,84863.0,292870,307583,323184,339736,0
928,3 Tikanti Court Chelsea Heights VIC 3196,3196,House,4,2,2,1.2,490.0,3257.3,46771.5,25945.0,25853.0,25763.0,25675.0,199298,205472,211844,218420,0
2830,30 Healey St Moorabbin VIC 3189,3189,House,4,1,2,0.8,490.0,365.8,19778.9,7167.0,7032.0,6900.0,6771.0,69218,72733,76426,80307,0
3287,522 Grimshaw Street Bundoora VIC 3083,3083,House,3,1,2,0.8,490.0,3482.3,17220.6,13779.0,13390.0,13013.0,12647.0,101467,104771,108188,111721,0
3487,69 Augustine Terrace Glenroy VIC 3046,3046,House,3,2,0,0.7,490.0,1289.1,14441.6,46849.0,45831.0,44838.0,43867.0,188361,195851,203646,211758,0
5214,1908/65 Dudley Street West Melbourne VIC 3003,3003,Apartment / Unit / Flat,1,1,0,1.3,490.0,902.7,1676.2,3.0,3.0,3.0,3.0,70,17,4,1,0
3523,6 Netherbrae Road Frankston VIC 3199,3199,House,3,1,1,0.5,490.0,2305.9,55615.4,60500.0,59711.0,58932.0,58164.0,176387,182176,188161,194348,0
423,1/74 Eva Street Clayton VIC 3168,3168,Apartment / Unit / Flat,3,1,2,0.9,490.0,1278.1,25018.0,23358.0,21169.0,19186.0,17389.0,29868,29462,29062,28667,0
613,23 Modena Road Fraser Rise VIC 3336,3336,House,4,2,2,2.4,490.0,6139.3,39596.1,4415.0,5931.0,7968.0,10704.0,72222,77809,83828,90313,0
2889,9 Aaron Street Armstrong Creek VIC 3217,3217,House,4,2,1,1.3,490.0,3913.2,90158.7,75097.0,78164.0,81416.0,84863.0,292870,307583,323184,339736,0
4744,367A Balaclava Road Caulfield North VIC 3161,3161,House,1,1,1,0.3,490.0,558.0,11886.8,10418.0,10185.0,9957.0,9734.0,56454,58176,59951,61780,0
3600,15 Crellin Crescent Watsonia VIC 3087,3087,House,3,2,2,0.3,490.0,1252.9,19121.7,9542.0,9449.0,9357.0,9265.0,70173,73226,76412,79737,0
3479,2/227 Gallaghers Road Glen Waverley VIC 3150,3150,House,3,2,1,0.6,490.0,2324.2,26242.2,41102.0,39982.0,38898.0,37848.0,115823,119374,123056,126874,0
491,6/305 Hawthorn Road Caulfield VIC 3162,3162,Apartment / Unit / Flat,2,1,1,0.7,490.0,2346.0,12029.7,10845.0,10545.0,10254.0,9970.0,135790,141016,146454,152113,0
2995,36 Gilbertson Street Essendon VIC 3040,3040,House,3,1,2,0.5,490.0,3077.9,11072.7,30871.0,30241.0,29625.0,29022.0,139781,145188,150804,156638,0
2968,8 Sully Court Diggers Rest VIC 3427,3427,House,3,2,2,0.5,490.0,2322.2,36703.2,7368.0,7488.0,7611.0,7736.0,65436,67961,70583,73306,0
4560,203/133 Railway Place Williamstown VIC 3016,3016,Apartment / Unit / Flat,2,1,1,0.4,490.0,382.8,13332.6,16752.0,16444.0,16143.0,15846.0,72991,75151,77375,79665,0
334,31 Thomas Crescent Cranbourne VIC 3977,3977,House,3,1,4,0.5,490.0,2296.0,52495.2,151306.0,158304.0,165983.0,174412.0,430078,446475,463552,481340,0
157,26 Coupling Way Glenroy VIC 3046,3046,House,3,2,2,1.0,490.0,2436.3,15742.0,46849.0,45831.0,44838.0,43867.0,188361,195851,203646,211758,0
2793,47 Devereux Way Charlemont VIC 3217,3217,House,4,2,2,2.2,490.0,2555.8,89582.6,75097.0,78164.0,81416.0,84863.0,292870,307583,323184,339736,0
2794,21 Thornell Street Clyde North VIC 3978,3978,House,4,2,2,2.4,490.0,9690.7,53304.2,34386.0,37544.0,41005.0,44802.0,191734,201926,212797,224400,0
326,28 Linton Lane Highton VIC 3216,3216,House,3,2,1,0.6,490.0,5451.8,83790.0,59229.0,60753.0,62377.0,64109.0,184195,192855,201927,211432,0
3134,1/500 Station Street Carrum VIC 3197,3197,Townhouse,3,1,1,0.5,490.0,3.2,48660.7,12635.0,12603.0,12571.0,12540.0,64551,66587,68687,70853,0
533,2909/500 Elizabeth St Melbourne VIC 3000,3000,Apartment / Unit / Flat,1,1,0,1.0,490.0,454.1,747.7,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077,0
218,7/22 Knight Street Clayton South VIC 3169,3169,Apartment / Unit / Flat,3,2,1,1.1,490.0,1368.4,25108.4,24851.0,23979.0,23137.0,22325.0,111106,115474,120014,124733,0
302,108/1298-1302 GlenHuntly Road Carnegie VIC 3163,3163,House,2,1,1,0.3,490.0,817.7,14931.6,47117.0,45748.0,44424.0,43142.0,251303,258748,266444,274401,0
260,604/300 Victoria Street Brunswick VIC 3056,3056,Apartment / Unit / Flat,2,1,1,0.7,490.0,425.9,5380.2,17310.0,16654.0,16022.0,15415.0,68842,72533,76422,80520,0
3051,40 Rutledge Boulevard North Geelong VIC 3215,3215,House,3,2,1,0.7,490.0,1816.1,75497.2,24555.0,24460.0,24367.0,24276.0,131652,138947,146646,154772,0
4687,5/317 Hawthorn Road Caulfield VIC 3162,3162,Apartment / Unit / Flat,2,1,1,0.6,490.0,2229.5,11948.8,10845.0,10545.0,10254.0,9970.0,135790,141016,146454,152113,0
2880,2 Westcott Parade Rockbank VIC 3335,3335,House,4,2,2,0.8,490.0,2894.0,35956.1,25168.0,27775.0,30981.0,34979.0,134418,141788,149641,158013,0
3516,332 Buckley Street Essendon VIC 3040,3040,House,3,1,1,0.3,490.0,1947.2,10208.1,30871.0,30241.0,29625.0,29022.0,139781,145188,150804,156638,0
74,6 Milan Way Truganina VIC 3029,3029,House,4,2,2,2.2,490.0,3758.1,27079.9,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457,0
2928,44 Coleridge Circuit Williams Landing VIC 3027,3027,House,4,2,3,1.1,490.0,1509.6,25609.7,21998.0,22437.0,22889.0,23352.0,113450,115295,117172,119081,0
692,22 Quarrion Drive Carrum Downs VIC 3201,3201,House,3,2,5,1.5,490.0,4618.8,50817.9,22347.0,22275.0,22202.0,22130.0,62887,65603,68436,71391,0
4516,522/803 Dandenong Road Malvern East VIC 3145,3145,Apartment / Unit / Flat,2,1,1,0.3,490.0,587.1,12351.6,43092.0,41863.0,40672.0,39516.0,185083,189702,194442,199307,0
2703,21 Hearthstone Circuit Clyde North VIC 3978,3978,House,4,2,2,0.8,490.0,5770.2,53367.5,34386.0,37544.0,41005.0,44802.0,191734,201926,212797,224400,0
2485,20 Forton Crescent Cranbourne West VIC 3977,3977,House,4,2,2,3.7,495.0,4379.6,51747.8,151306.0,158304.0,165983.0,174412.0,430078,446475,463552,481340,0
1153,9/26 Loch Street St Kilda West VIC 3182,3182,Apartment / Unit / Flat,2,1,1,0.4,495.0,2412.4,6676.5,27813.0,26448.0,25151.0,23917.0,61492,63821,66238,68747,0
1156,17 Wandoo Avenue Clarinda VIC 3169,3169,House,3,1,1,0.5,495.0,1854.7,23442.5,24851.0,23979.0,23137.0,22325.0,111106,115474,120014,124733,0
1466,1 Bethwyn Street Bentleigh East VIC 3165,3165,House,3,1,2,0.7,495.0,2587.0,18211.6,16901.0,16891.0,16881.0,16871.0,68241,70810,73476,76242,0
4572,1/28 Wilgah Street St Kilda East VIC 3183,3183,Apartment / Unit / Flat,2,1,1,1.0,495.0,1726.8,8315.2,11828.0,11318.0,10830.0,10363.0,69684,73159,76807,80637,0
2270,2/53 Tristana Street Doveton VIC 3177,3177,House,4,1,3,0.2,495.0,3702.1,35990.7,11522.0,11095.0,10683.0,10287.0,53241,55949,58795,61786,0
2598,54 Fantail Crescent Williams Landing VIC 3027,3027,House,4,2,2,1.2,495.0,3298.0,24508.5,21998.0,22437.0,22889.0,23352.0,113450,115295,117172,119081,0
1305,2/9 Virginia Street Springvale VIC 3171,3171,Townhouse,3,2,1,0.9,495.0,444.1,27867.6,21806.0,20844.0,19925.0,19046.0,39932,40427,40928,41435,0
4259,2/98-108 Rankins Road Kensington VIC 3031,3031,Apartment / Unit / Flat,2,2,1,0.3,495.0,374.8,4368.9,16185.0,15584.0,15009.0,14459.0,139670,144829,150178,155724,0
2512,143 Wilson Boulevard Reservoir VIC 3073,3073,House,4,1,1,0.7,495.0,2032.0,15517.0,44917.0,43681.0,42480.0,41315.0,110619,115138,119847,124755,0
4660,29 Loudon Road Burwood VIC 3125,3125,Apartment / Unit / Flat,2,1,0,0.5,495.0,2195.4,15030.1,22482.0,21795.0,21129.0,20484.0,102314,103847,105411,107006,0
1320,3 Fortelny Way Moonee Ponds VIC 3039,3039,Townhouse,2,1,1,0.2,495.0,1012.6,7801.4,15936.0,15682.0,15431.0,15184.0,71924,74586,77347,80210,0
558,18 Fragrant Crescent Diggers Rest VIC 3427,3427,House,4,2,2,1.0,495.0,3035.8,36688.4,7368.0,7488.0,7611.0,7736.0,65436,67961,70583,73306,0
1179,P18W/189 Powlett Street East Melbourne VIC 3002,3002,Apartment / Unit / Flat,2,1,1,0.9,495.0,926.3,2532.4,5563.0,5334.0,5113.0,4902.0,76940,79784,82733,85791,0
1654,9/63 Millswyn Street South Yarra VIC 3141,3141,Apartment / Unit / Flat,2,1,1,0.8,495.0,1371.4,3888.6,21173.0,20160.0,19196.0,18280.0,101617,99762,99049,99286,0
1918,6 Feijoa Court Werribee VIC 3030,3030,House,5,3,2,1.3,495.0,1414.4,31577.8,83884.0,84882.0,85970.0,87152.0,250099,257670,265481,273539,0
1029,49 Spring Road Highett VIC 3190,3190,House,2,1,1,0.6,495.0,1649.1,19865.7,12487.0,12441.0,12394.0,12348.0,78303,82506,86935,91602,0
1495,3 Brisbane Street Murrumbeena VIC 3163,3163,House,2,1,1,0.1,495.0,882.7,15328.7,47117.0,45748.0,44424.0,43142.0,251303,258748,266444,274401,0
2847,42 Swanburra Drive Charlemont VIC 3217,3217,House,4,2,2,2.1,495.0,2788.8,89507.2,75097.0,78164.0,81416.0,84863.0,292870,307583,323184,339736,0
